,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,602,615,617,619,620,621,622,623,624,625,626,627,628,633,637,640,645,646,647,649,650,651,652,653,654,766,767,2061,2125,2136,2137,2142,2146,2147,2148,2166,2197
1,0.0,30.05502000000001,26.663760000000003,201.42878,6.840520000000001,57.64794,0.0,0.54694,0.51388,0.32132,0.0667,0.0667,0.0609,0.32016,0.33582,0.07366,0.54694,0.0,0.4234,0.0609,0.23258,0.54694,0.54694,0.54694,0.18734,0.3886,0.19198,0.35206,0.18734,0.20242,0.3915,0.26332,0.07366,0.0609,0.30044,0.54694,0.54694,0.54694,0.54694,0.18734,0.54694,0.54694,0.54694,0.54694,0.0,0.0,0.54694,0.0609,0.30798,0.1247,0.54694,0.27724,0.1218,0.0,0.0609,0.30044
2,100.3545,0.0,0.0,136.74022000000002,63.00482,18.43994,0.0,2.3420400000000003,5.20028,3.8512,1.05618,0.95584,1.05618,1.5120600000000002,0.72732,0.7719800000000001,2.44876,0.0,5.20028,0.11136,1.24062,2.4400600000000003,2.35944,2.60014,2.60014,0.84796,2.60014,1.91168,5.20028,2.7196200000000004,5.20028,0.64032,0.95584,1.05618,4.704960000000001,5.20028,5.20028,2.2962200000000004,5.20028,5.20028,5.20028,5.20028,4.27866,5.20028,0.0,0.0,5.20028,0.754,1.26556,0.86072,2.45224,1.4134600000000002,0.82708,0.0,0.0609,3.8512
3,3.24858,0.0,0.0,0.22562,2.52474,5.86554,0.0,0.058,1.4291200000000002,0.7093400000000001,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.0,0.0,0.058,0.058,0.058,0.058,0.0609,0.09802,0.35206,0.1745799999999999,0.058,0.0609,0.058,1.1263600000000002,0.058,0.058,0.058,0.12064,0.23432,0.058,0.07076,0.0609,0.14152,3.82626,1.45522,0.14558,0.3016,0.0,0.0,0.12644,0.058,0.058,0.058,0.058,0.058,0.058,0.0,0.058,0.19314
4,161.84726,73.58344000000001,2.39714,0.0,60.95568000000001,56.144000000000005,0.0,3.0960400000000003,0.64148,1.2644000000000002,0.8537600000000001,2.09844,2.3432,2.30492,1.15246,0.09396,3.68822,0.0,0.48894,0.85144,0.12818,3.67778,3.52118,3.802480000000001,3.11228,1.15246,3.3680600000000003,3.4399800000000003,2.04682,1.8009000000000002,1.39606,1.15246,2.4012,0.8537600000000001,1.24468,0.63046,0.94366,3.76652,1.04284,2.08568,2.08568,0.8096800000000001,1.1426,0.12702,0.0,0.0,2.08046,0.0609,1.02892,0.6600400000000001,3.69054,0.11948,0.6211800000000001,0.0,1.26092,0.7864800000000001
5,0.0,9.91974,0.63336,27.589440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,18.91264,8.155380000000001,20.34698,40.74036,0.0,0.0,0.0,0.35322,0.31958,0.31958,0.16124,0.16124,0.16124,0.39034,0.21634,0.0,0.66352,0.0,0.28942,0.0725,0.0,0.6623600000000001,0.49532,0.96106,0.26158,0.26332,0.26738,0.26158,0.26158,0.26158,0.26158,0.20648,0.16124,0.16124,0.28942,0.08294,0.26158,0.39034,0.28942,0.2859399999999999,0.1537,0.26158,0.16124,0.21402,0.0,0.0,0.26158,0.0,0.19372,0.17516,1.06198,0.0,0.17516,0.0,0.07888,0.16936
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57902,0.54694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54694,0.0,0.0
8,1.25686,2.43774,0.24244,0.0,0.0,0.0,0.0,0.0,2.14426,0.93264,0.058,0.13166,0.43442,5.68168,2.06538,0.14004,5.81152,0.0,0.18212,0.32836,0.19952,2.31826,1.52,8.317200000000001,1.26614,7.047000000000001,2.6622,0.22504,1.61298,0.24534,1.99752,9.32966,4.40544,0.28478,0.3741,22.59564,15.7847,13.370160000000002,18.68934,2.61928,9.54332,14.9495,10.76828,0.31726,0.0,0.0,4.92304,0.14004,0.2334,0.60884,1.6622800000000002,0.07366,0.08178,0.0,0.0609,0.24244
9,0.0638,35.12248,0.5695600000000001,0.0,0.0,0.0,0.0,1.32298,0.0,6.89968,0.058,0.13166,0.058,0.20764,0.058,0.058,0.38106,0.0,5.38936,0.058,0.058,0.37062,0.1247,1.30268,7.05106,0.16124,8.231940000000002,0.20358,1.01732,0.2499799999999999,23.48072,0.2436,0.20242,0.12702,4.642320000000001,21.17696,0.88392,0.72674,1.17972,10.910380000000002,19.3575,15.825880000000002,3.08618,4.379,0.0,0.0,5.307,0.058,0.058,0.058,0.11484,0.058,0.058,0.0,0.058,2.84838
10,0.058,17.850080000000002,0.058,0.0,0.0,0.0,0.0,0.19546,8.727260000000001,0.0,0.058,0.13166,0.058,0.20764,0.058,0.058,0.11136,0.0,0.79344,0.058,0.058,0.11252,0.058,0.20242,1.5689000000000002,0.63278,2.1257,0.20358,0.058,3.79204,9.94236,0.2436,0.20242,0.12702,6.96,7.65484,0.08758,0.17574,0.13166,2.73586,6.6879800000000005,2.39598,0.2755,0.19372,0.0,0.0,0.95526,0.058,0.058,0.058,0.058,0.058,0.058,0.0,0.058,6.819640000000001
11,0.058,0.058,0.058,0.0,0.0,0.0,0.0,0.058,0.058,0.058,0.0,0.72674,0.2088,0.058,0.058,0.0,0.058,0.0,0.058,0.0,0.058,0.058,0.058,0.058,0.07714,0.27898,0.07366,0.11716,0.058,0.43326,0.058,0.058,1.22438,0.0,0.0609,0.058,0.058,0.058,0.058,0.07598,0.0841,0.058,0.058,0.058,0.0,0.0,0.09686,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.058,0.058
12,0.058,0.7766200000000001,0.058,0.0,0.0,0.0,0.0,0.19546,0.34394,1.60138,1.77306,0.0,7.956440000000001,1.47958,0.56086,0.058,0.1421,0.0,0.058,0.058,0.058,0.15196,0.058,0.4959,5.251320000000001,4.62666,5.91078,7.785920000000001,2.40932,7.34802,3.22538,0.41934,23.29222,14.292940000000002,0.17052,0.40948,0.08004,0.41354,0.13166,9.41746,9.76256,6.5586400000000005,0.20938,0.058,0.0,0.0,7.1253,0.058,0.058,0.058,0.058,0.058,0.058,0.0,0.058,0.07192
13,0.058,0.6623600000000001,0.058,0.0,0.0,0.0,0.0,0.88392,0.34394,0.37294,1.6907,14.73548,0.0,0.22968,0.0638,0.058,0.17748,0.0,0.058,0.058,0.058,0.16994,0.058,0.2958,2.18486,4.04376,3.2567,9.47488,0.71862,5.65268,0.5481,0.26796,0.0,9.71848,0.14732,0.40948,0.26042,0.6287200000000001,0.35554,1.80496,1.6785200000000002,0.7197800000000001,0.16994,0.058,0.0,0.0,2.62102,0.058,0.058,0.058,0.058,0.058,0.058,0.0,0.058,0.07192
