,623,624,625,626,627,650,651,2061
623,0.0,0.10210319999999999,0.006206000000000001,0.016414,0.08023720000000001,0.1285048,0.0036076000000000003,0.048650399999999996
624,0.1442344,0.0,0.0297308,0.12992,0.050228,0.020068000000000003,0.13922320000000002,0.09747480000000001
625,0.006774400000000001,0.0075052,0.0,0.0045008,0.0052084,0.0073776,0.0082012,0.0027608
626,0.027341200000000003,0.04526320000000001,0.0043384,0.0,0.3934836,0.0225388,0.0222952,0.035101600000000004
627,0.12010640000000003,0.051573600000000004,0.0021808,0.247138,0.0,0.1585024,0.17173800000000003,0.06902
650,0.2637028,0.09717320000000002,0.062698,0.11436440000000002,0.2221052,0.0,0.26596480000000006,0.1631308
651,0.16564800000000002,0.1413112,0.0169824,0.0284548,0.16211000000000003,0.16047440000000002,0.0,0.11931760000000001
2061,0.07818400000000002,0.10647640000000001,0.010927200000000001,0.0047096,0.0589048,0.0594268,0.0474904,0.0
