link_id,vdf_type,from_node_id,to_node_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,avg_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_sov,person_vol_hov2,person_vol_hov3,person_vol_sut,person_vol_mut,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,SVol_0,SVol_1,SVol_2,SVol_3,SVol_4,SVol_5,SVol_6,SVol_7,SVol_8,SVol_9,SVol_10,SVol_11,SVol_12,SVol_13,SVol_14,SVol_15,SVol_16,SVol_17,SVol_18,SVol_19,notes
201086AB,qvdf,202753,202752,115+11083,AZ-303-LOOP-NORTHBOUND,1,0,5,1,1,,1,1500_1800,3140.686,478.939,3140.686,0.531,64.196,0.944,0.271,0.268,1935.0,0.0,0.03,0.33,2.0,518.116,1.0,1.24,0.107,0.0,68.0,57.8,0.6,1.0,64.196,54.308,1785.354,27.811,1785.354,27.811,1.556,0.0,"LINESTRING (-112.403023 33.681234, -112.396280 33.687252)",2661.7,0.0,0.0,0.0,0.0,3140.686,0.0,-2317.9,67.996,67.982,67.969,67.955,67.942,67.928,67.915,64.515,67.931,67.95,67.969,67.987,67.997,67.986,67.976,67.965,67.955,67.944,67.934,67.923,67.913,67.902,67.892,67.882,67.871,67.861,64.462,67.873,67.888,67.902,67.917,67.932,67.946,67.961,67.976,67.99,67.837,67.349,66.86,66.371,65.883,65.394,64.906,64.417,61.092,65.321,66.325,67.33,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,3140.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201088AB,qvdf,202750,202749,,,-1,0,-1,1,1,,1,1500_1800,3174.497,378.98,3174.497,1.387,63.956,0.941,0.273,0.278,1935.0,0.0,0.082,0.339,2.0,538.326,1.0,1.24,0.114,0.0,68.0,57.8,0.6,1.0,63.956,54.089,4693.398,73.384,4693.398,73.384,4.364,0.0,"LINESTRING (-112.313608 33.707118, -112.334077 33.698525)",2795.5,0.0,0.0,0.0,0.0,3174.497,0.0,-4450.4,67.997,67.988,67.979,67.97,67.962,67.953,67.944,64.544,67.954,67.967,67.979,67.992,67.998,67.992,67.986,67.98,67.974,67.967,67.961,67.955,67.949,67.943,67.937,67.931,67.925,67.919,64.52,67.926,67.934,67.943,67.952,67.96,67.969,67.977,67.986,67.994,67.827,67.306,66.786,66.266,65.745,65.225,64.705,64.184,60.861,65.141,66.213,67.285,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,3174.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201089AB,qvdf,202748,202747,,,-1,0,-1,1,1,,1,1500_1800,2972.394,409.31,2972.394,1.4,64.36,0.946,0.256,0.26,1935.0,0.0,0.075,0.339,2.0,504.054,1.0,1.24,0.102,0.0,68.0,57.8,0.6,1.0,64.36,54.458,4462.336,69.334,4462.336,69.334,3.711,0.0,"LINESTRING (-112.334078 33.698246, -112.313302 33.707018)",2563.1,0.0,0.0,0.0,0.0,2972.394,0.0,-2799.3,67.997,67.987,67.976,67.966,67.956,67.946,67.936,64.536,67.948,67.962,67.976,67.991,67.998,67.991,67.984,67.977,67.97,67.963,67.956,67.949,67.942,67.935,67.928,67.921,67.914,67.907,64.509,67.916,67.925,67.935,67.945,67.955,67.964,67.974,67.984,67.993,67.844,67.377,66.911,66.444,65.977,65.51,65.043,64.576,61.248,65.443,66.402,67.361,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2972.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201090AB,qvdf,202788,202789,,,-1,0,-1,1,3,,3,1500_1800,1145.959,79.995,1145.959,1.375,38.762,0.969,0.182,0.194,700.0,0.0,0.043,0.355,3.0,135.549,1.169,1.195,0.072,0.0,40.0,34.0,0.498,1.0,38.762,32.819,1018.036,26.264,1018.036,26.264,0.813,0.0,"LINESTRING (-112.335369 33.691401, -112.327213 33.680462)",1066.0,0.0,0.0,0.0,0.0,1145.959,0.0,-1678.3,40.0,39.999,39.997,39.996,39.995,39.994,39.993,37.993,39.994,39.996,39.997,39.999,40.0,39.998,39.997,39.995,39.994,39.993,39.991,39.99,39.988,39.987,39.986,39.984,39.983,39.981,37.982,39.983,39.985,39.987,39.989,39.991,39.993,39.995,39.997,39.999,39.947,39.79,39.632,39.475,39.317,39.159,39.002,38.844,36.857,39.144,39.465,39.786,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1145.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201090BA,qvdf,202789,202788,,,-1,0,-1,1,3,,3,1500_1800,1309.444,72.139,1309.444,1.386,38.46,0.961,0.208,0.221,700.0,0.0,0.053,0.355,3.0,154.886,1.169,1.195,0.091,0.0,40.0,34.0,0.498,1.0,38.46,32.533,1163.271,30.247,1163.271,30.247,1.165,0.0,"LINESTRING (-112.324643 33.682378, -112.332799 33.693317)",1237.3,0.0,0.0,0.0,0.0,1309.444,0.0,-1270.1,40.0,39.999,39.998,39.997,39.996,39.995,39.994,37.994,39.995,39.997,39.998,39.999,40.0,39.998,39.997,39.996,39.995,39.994,39.993,39.991,39.99,39.989,39.988,39.987,39.986,39.984,37.984,39.986,39.987,39.989,39.991,39.992,39.994,39.996,39.997,39.999,39.934,39.737,39.54,39.343,39.146,38.949,38.752,38.555,36.57,38.924,39.328,39.731,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1309.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201093AB,qvdf,633,202744,,,-1,0,-1,1,9,,9,1500_1800,518.903,0.004,518.903,1.201,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,20.459,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,207.701,10.385,207.701,10.385,0.0,0.0,"LINESTRING (-112.400890 33.629591, -112.393949 33.629728)",518.9,0.0,0.0,0.0,0.0,518.903,0.0,-1468.6,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,518.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201093BA,qvdf,202744,633,,,-1,0,-1,1,9,,9,1500_1800,662.659,0.018,662.659,1.201,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,26.127,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,265.243,13.262,265.243,13.262,0.0,0.0,"LINESTRING (-112.394013 33.632934, -112.400954 33.632797)",662.6,0.0,0.0,0.0,0.0,662.659,0.0,-1919.7,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.891,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.093,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,662.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201102AB,qvdf,202735,202734,115+04406,US-60-WESTBOUND,1,0,8,1,2,,2,1500_1800,3166.023,84.7,3166.023,0.771,33.407,0.857,0.391,0.445,900.0,0.0,0.111,0.379,3.0,400.282,1.294,1.124,0.328,0.0,39.0,33.15,0.597,1.0,33.407,27.727,1359.142,40.684,1359.142,40.684,5.834,0.0,"LINESTRING (-112.389580 33.670633, -112.394492 33.675316)",3081.3,0.0,0.0,0.0,0.0,3166.023,0.0,-769.8,39.0,38.999,38.998,38.997,38.997,38.996,38.995,37.045,38.996,38.997,38.998,38.999,39.0,38.999,38.999,38.998,38.998,38.997,38.997,38.996,38.996,38.995,38.994,38.994,38.993,38.993,37.043,38.994,38.994,38.995,38.996,38.997,38.997,38.998,38.999,39.0,38.746,37.985,37.223,36.462,35.7,34.939,34.178,32.989,31.011,34.541,36.213,37.885,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,3216.67,0.0,-3.33,-3.24,-3.16,-3.08,-3.0,-2.92,-2.85,-2.77,-2.7,-2.64,-2.57,-2.51,-2.44,-2.38,-2.32,-2.27,-2.21,-2.16,period-based
201102BA,qvdf,202734,202735,115-04404,US-60-EASTBOUND,1,0,9,1,2,,2,1500_1800,3232.318,101.483,3232.318,0.736,34.99,0.897,0.399,0.395,900.0,0.0,0.076,0.33,3.0,355.633,1.0,1.24,0.207,0.0,39.0,33.15,0.6,1.0,34.99,29.484,1387.602,39.657,1387.602,39.657,4.077,0.0,"LINESTRING (-112.396704 33.672996, -112.391792 33.668313)",3130.8,0.0,0.0,0.0,0.0,3232.318,0.0,-1023.8,39.0,38.999,38.999,38.998,38.998,38.997,38.997,37.048,38.997,38.998,38.999,39.0,38.999,38.995,38.991,38.987,38.983,38.979,38.975,38.971,38.967,38.963,38.958,38.954,38.95,38.946,37.007,38.951,38.957,38.962,38.968,38.974,38.979,38.985,38.991,38.996,38.824,38.295,37.767,37.238,36.709,36.181,35.652,35.971,34.082,36.018,37.136,38.254,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,3294.72,0.0,-4.23,-4.1,-3.98,-3.86,-3.75,-3.64,-3.53,-3.43,-3.33,-3.24,-3.14,-3.05,-2.97,-2.88,-2.8,-2.73,-2.65,-2.58,period-based
201103AB,qvdf,202733,202732,,,-1,0,-1,1,3,,3,1500_1800,682.537,11.798,682.537,1.666,37.997,0.974,0.163,0.173,700.0,0.0,0.043,0.355,2.0,121.1,1.169,1.195,0.06,0.0,39.0,33.15,0.498,1.0,37.997,32.193,719.947,18.947,719.947,18.947,0.487,0.0,"LINESTRING (-112.394258 33.667258, -112.405622 33.655737)",670.7,0.0,0.0,0.0,0.0,682.537,0.0,-1026.1,39.0,39.0,39.0,39.0,39.0,39.0,38.999,37.049,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,37.049,38.999,38.999,38.999,38.999,38.999,38.999,39.0,39.0,39.0,38.958,38.83,38.703,38.576,38.449,38.321,38.194,38.067,36.128,38.311,38.569,38.828,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,744.94,0.0,-4.23,-4.1,-3.98,-3.86,-3.75,-3.64,-3.53,-3.43,-3.33,-3.24,-3.14,-3.05,-2.97,-2.88,-2.8,-2.73,-2.65,-2.58,period-based
201103BA,qvdf,202732,202733,,,-1,0,-1,1,3,,3,1500_1800,817.911,12.201,817.911,1.681,37.65,0.965,0.195,0.207,700.0,0.0,0.058,0.355,2.0,145.119,1.169,1.195,0.081,0.0,39.0,33.15,0.498,1.0,37.65,31.863,862.741,22.915,862.741,22.915,0.793,0.0,"LINESTRING (-112.403340 33.653485, -112.391976 33.665006)",805.7,0.0,0.0,0.0,0.0,817.911,0.0,-774.6,39.0,39.0,39.0,39.0,39.0,39.0,38.999,37.049,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,37.049,38.999,38.999,38.999,38.999,38.999,38.999,39.0,39.0,39.0,38.943,38.77,38.598,38.426,38.253,38.081,37.909,37.737,35.8,38.062,38.414,38.765,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,1.69,1.69,1.69,1.69,1.69,1.69,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,868.55,0.0,-3.33,-3.24,-3.16,-3.08,-3.0,-2.92,-2.85,-2.77,-2.7,-2.64,-2.57,-2.51,-2.44,-2.38,-2.32,-2.27,-2.21,-2.16,period-based
201104AB,qvdf,202733,202731,,,-1,0,-1,1,4,,4,1500_1800,1766.3,13.579,1766.3,0.965,32.417,0.81,0.589,0.627,500.0,0.0,0.183,0.355,2.0,313.387,1.169,1.195,0.529,0.0,40.0,34.0,0.498,1.0,32.417,26.91,921.284,28.42,921.284,28.42,5.388,1.323,"LINESTRING (-112.392598 33.667648, -112.400670 33.670412)",1752.7,0.0,0.0,0.0,0.0,1766.3,0.0,-1734.7,40.0,40.0,40.0,39.999,39.999,39.999,39.999,37.999,39.999,39.999,40.0,40.0,40.0,40.0,39.999,39.999,39.999,39.999,39.998,39.998,39.998,39.998,39.997,39.997,39.997,39.997,37.997,39.997,39.997,39.998,39.998,39.998,39.999,39.999,39.999,40.0,39.712,38.847,37.983,37.119,36.254,35.39,34.525,34.144,29.856,36.525,36.6,38.64,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1766.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201104BA,qvdf,202731,202733,,,-1,0,-1,1,4,,4,1500_1800,1394.441,12.852,1394.441,0.905,34.581,0.865,0.465,0.495,500.0,0.0,0.123,0.355,2.0,247.41,1.169,1.195,0.355,0.0,40.0,34.0,0.498,1.0,34.581,28.9,727.326,21.032,727.326,21.032,2.849,0.0,"LINESTRING (-112.401708 33.667380, -112.393636 33.664616)",1381.6,0.0,0.0,0.0,0.0,1394.441,0.0,-1529.5,40.0,40.0,40.0,39.999,39.999,39.999,39.999,37.999,39.999,39.999,40.0,40.0,40.0,40.0,39.999,39.999,39.999,39.999,39.999,39.998,39.998,39.998,39.998,39.997,39.997,39.997,37.997,39.997,39.998,39.998,39.998,39.999,39.999,39.999,39.999,40.0,39.752,39.009,38.266,37.523,36.779,36.036,35.293,35.676,33.71,35.609,37.256,38.902,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1394.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201105AB,qvdf,202730,202729,,,-1,0,-1,1,2,,2,1500_1800,2353.56,7.264,2353.56,1.0,36.424,0.934,0.291,0.315,900.0,0.0,0.066,0.361,3.0,283.225,1.235,1.177,0.174,0.0,39.0,33.15,0.457,1.0,36.424,30.706,1429.27,39.24,1429.27,39.24,2.592,0.0,"LINESTRING (-112.404632 33.637198, -112.394098 33.637123)",2346.3,0.0,0.0,0.0,0.0,2353.56,0.0,-2890.8,39.0,39.0,39.0,39.0,39.0,39.0,39.0,37.05,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,37.05,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.888,38.551,38.214,37.878,37.541,37.204,36.868,37.367,35.428,37.119,37.824,38.53,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2353.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201105BA,qvdf,202729,202730,,,-1,0,-1,1,2,,2,1500_1800,3020.935,5.981,3020.935,1.035,35.199,0.903,0.373,0.404,900.0,0.0,0.101,0.361,3.0,363.536,1.235,1.177,0.266,0.0,39.0,33.15,0.457,1.0,35.199,29.558,1834.554,52.119,1834.554,52.119,5.08,0.0,"LINESTRING (-112.394076 33.640329, -112.404610 33.640404)",3015.0,0.0,0.0,0.0,0.0,3020.935,0.0,-2916.3,39.0,39.0,39.0,39.0,39.0,39.0,39.0,37.05,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,37.05,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.83,38.321,37.812,37.304,36.795,36.286,35.777,35.202,33.269,36.078,37.174,38.269,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,3020.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201264AB,qvdf,622,202623,,,-1,0,-1,1,9,,9,1500_1800,0.0,0.0,0.0,1.513,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,-0.0,"LINESTRING (-112.433101 33.645929, -112.432946 33.653246)",0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201264BA,qvdf,202623,622,,,-1,0,-1,1,9,,9,1500_1800,0.0,0.0,0.0,1.513,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,-0.0,"LINESTRING (-112.436150 33.653314, -112.436305 33.645997)",0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201265AB,qvdf,622,202622,,,-1,0,-1,1,9,,9,1500_1800,0.0,0.0,0.0,1.558,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,-0.0,"LINESTRING (-112.434066 33.644492, -112.426065 33.647957)",0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201265BA,qvdf,202622,622,,,-1,0,-1,1,9,,9,1500_1800,0.0,0.0,0.0,1.558,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,-0.0,"LINESTRING (-112.427339 33.650899, -112.435340 33.647434)",0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201266AB,qvdf,624,202732,,,-1,0,-1,1,9,,9,1500_1800,257.614,0.31,257.614,1.996,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,10.157,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,171.439,8.572,171.439,8.572,0.0,0.0,"LINESTRING (-112.397135 33.647341, -112.403191 33.655562)",257.3,0.0,0.0,0.0,0.0,257.614,0.0,-203.9,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.998,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,257.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
201266BA,qvdf,202732,624,,,-1,0,-1,1,9,,9,1500_1800,237.242,0.328,237.242,1.996,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,9.354,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,157.882,7.894,157.882,7.894,0.0,0.0,"LINESTRING (-112.405771 33.653660, -112.399715 33.645439)",236.9,0.0,0.0,0.0,0.0,237.242,0.0,-224.1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.997,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.001,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,237.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
