link_id,vdf_type,from_node_id,to_node_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,avg_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_sov,person_vol_hov2,person_vol_hov3,person_vol_sut,person_vol_mut,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,SVol_0,SVol_1,SVol_2,SVol_3,SVol_4,SVol_5,SVol_6,SVol_7,SVol_8,SVol_9,SVol_10,SVol_11,SVol_12,SVol_13,SVol_14,SVol_15,SVol_16,SVol_17,SVol_18,SVol_19,notes
200917AB,qvdf,602,202908,,,-1,0,-1,-1,9,,9,1500_1800,300.337,0.0,300.337,6.574,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,11.842,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,658.182,32.909,658.182,32.909,0.0,0.0,"LINESTRING (-112.480474 33.610543, -112.460163 33.637420)",300.3,0.0,0.0,0.0,0.0,300.337,0.0,289.4,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,300.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200917BA,qvdf,202908,602,,,-1,0,-1,-1,9,,9,1500_1800,275.216,0.0,275.216,6.574,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,10.851,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,603.13,30.156,603.13,30.156,0.0,0.0,"LINESTRING (-112.462721 33.639352, -112.483032 33.612475)",275.2,0.0,0.0,0.0,0.0,275.216,0.0,267.3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,275.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200932AB,qvdf,2166,202855,,,-1,0,-1,-1,9,,9,1500_1800,373.437,3.092,373.437,4.505,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,14.724,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,560.757,28.038,560.757,28.038,0.0,0.0,"LINESTRING (-112.469541 33.660154, -112.474036 33.638693)",370.3,0.0,0.0,0.0,0.0,373.437,0.0,-168.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,373.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200932BA,qvdf,202855,2166,,,-1,0,-1,-1,9,,9,1500_1800,3.275,3.275,3.275,4.505,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.129,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,4.918,0.246,4.918,0.246,0.0,0.0,"LINESTRING (-112.470898 33.638035, -112.466403 33.659496)",0.0,0.0,0.0,0.0,0.0,3.275,0.0,-719.4,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200947AB,qvdf,202855,202908,,,-1,0,-1,-1,3,,3,1500_1800,647.581,10.076,647.581,0.908,41.986,0.976,0.154,0.164,700.0,0.0,0.021,0.355,2.0,114.898,1.169,1.195,0.055,0.0,43.0,36.55,0.498,1.0,41.986,35.583,411.577,9.803,411.577,9.803,0.231,0.0,"LINESTRING (-112.472464 33.636761, -112.461439 33.636783)",637.5,0.0,0.0,0.0,0.0,647.581,0.0,-844.4,43.0,43.0,43.0,43.0,43.0,43.0,43.0,40.85,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.999,42.999,42.999,42.999,42.999,42.999,42.999,42.999,40.849,42.999,42.999,42.999,42.999,42.999,43.0,43.0,43.0,43.0,42.957,42.829,42.7,42.572,42.443,42.315,42.186,42.058,39.92,42.305,42.566,42.826,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,647.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200947BA,qvdf,202908,202855,,,-1,0,-1,-1,3,,3,1500_1800,938.002,10.124,938.002,0.927,41.139,0.957,0.223,0.238,700.0,0.0,0.04,0.355,2.0,166.426,1.169,1.195,0.102,0.0,43.0,36.55,0.498,1.0,41.139,34.778,596.157,14.491,596.157,14.491,0.627,0.0,"LINESTRING (-112.461445 33.639989, -112.472470 33.639967)",927.9,0.0,0.0,0.0,0.0,938.002,0.0,-1207.4,43.0,43.0,43.0,43.0,43.0,43.0,43.0,40.85,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.999,42.999,42.999,42.999,42.999,42.999,42.999,42.999,40.849,42.999,42.999,42.999,42.999,42.999,43.0,43.0,43.0,43.0,42.92,42.682,42.443,42.204,41.965,41.727,41.488,41.249,39.115,41.692,42.183,42.673,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200984AB,qvdf,2146,202923,,,-1,0,-1,-1,9,,9,1500_1800,0.002,0.002,0.002,1.804,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.001,0.0,0.001,0.0,0.0,0.0,"LINESTRING (-112.463197 33.716484, -112.459532 33.724654)",0.0,0.0,0.0,0.0,0.0,0.002,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200984BA,qvdf,202923,2146,,,-1,0,-1,-1,9,,9,1500_1800,0.002,0.002,0.002,1.804,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.001,0.0,0.001,0.0,0.0,0.0,"LINESTRING (-112.462456 33.725966, -112.466121 33.717796)",0.0,0.0,0.0,0.0,0.0,0.002,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200985AB,qvdf,202924,202831,,,-1,0,-1,-1,4,,4,1500_1800,409.459,0.038,409.459,0.79,37.609,0.94,0.273,0.291,500.0,0.0,0.047,0.355,1.0,145.297,1.169,1.195,0.144,0.0,40.0,34.0,0.498,1.0,37.609,31.728,202.735,5.391,202.735,5.391,0.322,0.0,"LINESTRING (-112.461529 33.711342, -112.461529 33.718526)",409.4,0.0,0.0,0.0,0.0,409.459,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.897,39.587,39.277,38.967,38.657,38.347,38.037,37.727,35.74,38.283,38.927,39.571,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,409.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200985BA,qvdf,202831,202924,,,-1,0,-1,-1,4,,4,1500_1800,399.228,0.038,399.228,0.788,37.704,0.943,0.266,0.283,500.0,0.0,0.045,0.355,1.0,141.667,1.169,1.195,0.138,0.0,40.0,34.0,0.498,1.0,37.704,31.818,197.67,5.243,197.67,5.243,0.301,0.0,"LINESTRING (-112.464735 33.718526, -112.464735 33.711342)",399.2,0.0,0.0,0.0,0.0,399.228,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.901,39.604,39.306,39.009,38.712,38.415,38.117,37.82,35.834,38.356,38.972,39.589,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,399.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
