link_id,vdf_type,from_node_id,to_node_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,avg_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_sov,person_vol_hov2,person_vol_hov3,person_vol_sut,person_vol_mut,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,SVol_0,SVol_1,SVol_2,SVol_3,SVol_4,SVol_5,SVol_6,SVol_7,SVol_8,SVol_9,SVol_10,SVol_11,SVol_12,SVol_13,SVol_14,SVol_15,SVol_16,SVol_17,SVol_18,SVol_19,notes
200917AB,qvdf,602,202908,,,-1,0,-1,-1,9,,9,1500_1800,292.073,0.0,292.073,6.574,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,11.516,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,640.071,32.004,640.071,32.004,0.0,0.0,"LINESTRING (-112.480474 33.610543, -112.460163 33.637420)",292.1,0.0,0.0,0.0,0.0,292.073,0.0,281.2,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,292.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200917BA,qvdf,202908,602,,,-1,0,-1,-1,9,,9,1500_1800,275.216,0.0,275.216,6.574,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,10.851,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,603.13,30.156,603.13,30.156,0.0,0.0,"LINESTRING (-112.462721 33.639352, -112.483032 33.612475)",275.2,0.0,0.0,0.0,0.0,275.216,0.0,267.3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,275.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200932AB,qvdf,2166,202855,,,-1,0,-1,-1,9,,9,1500_1800,346.838,3.092,346.838,4.505,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,13.675,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,520.816,26.041,520.816,26.041,0.0,0.0,"LINESTRING (-112.469541 33.660154, -112.474036 33.638693)",343.7,0.0,0.0,0.0,0.0,346.838,0.0,-194.6,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,346.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200932BA,qvdf,202855,2166,,,-1,0,-1,-1,9,,9,1500_1800,3.275,3.275,3.275,4.505,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.129,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,4.918,0.246,4.918,0.246,0.0,0.0,"LINESTRING (-112.470898 33.638035, -112.466403 33.659496)",0.0,0.0,0.0,0.0,0.0,3.275,0.0,-719.4,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200947AB,qvdf,202855,202908,,,-1,0,-1,-1,3,,3,1500_1800,577.475,10.076,577.475,0.904,42.162,0.981,0.137,0.146,700.0,0.0,0.018,0.355,2.0,102.459,1.169,1.195,0.045,0.0,43.0,36.55,0.498,1.0,42.162,35.75,367.02,8.705,367.02,8.705,0.17,0.0,"LINESTRING (-112.472464 33.636761, -112.461439 33.636783)",567.4,0.0,0.0,0.0,0.0,577.475,0.0,-914.5,43.0,43.0,43.0,43.0,43.0,43.0,43.0,40.85,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.999,42.999,42.999,42.999,42.999,42.999,42.999,42.999,40.849,42.999,42.999,42.999,42.999,42.999,43.0,43.0,43.0,43.0,42.965,42.859,42.753,42.647,42.541,42.435,42.329,42.223,40.083,42.428,42.643,42.857,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,577.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200947BA,qvdf,202908,202855,,,-1,0,-1,-1,3,,3,1500_1800,783.356,10.124,783.356,0.916,41.613,0.968,0.187,0.199,700.0,0.0,0.03,0.355,2.0,138.988,1.169,1.195,0.075,0.0,43.0,36.55,0.498,1.0,41.613,35.228,497.869,11.964,497.869,11.964,0.386,0.0,"LINESTRING (-112.461445 33.639989, -112.472470 33.639967)",773.2,0.0,0.0,0.0,0.0,783.356,0.0,-1362.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,40.85,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.999,42.999,42.999,42.999,42.999,42.999,42.999,42.999,40.849,42.999,42.999,42.999,42.999,42.999,43.0,43.0,43.0,43.0,42.941,42.764,42.588,42.411,42.234,42.058,41.881,41.704,39.568,42.039,42.399,42.76,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,783.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200984AB,qvdf,2146,202923,,,-1,0,-1,-1,9,,9,1500_1800,0.002,0.002,0.002,1.804,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.001,0.0,0.001,0.0,0.0,0.0,"LINESTRING (-112.463197 33.716484, -112.459532 33.724654)",0.0,0.0,0.0,0.0,0.0,0.002,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200984BA,qvdf,202923,2146,,,-1,0,-1,-1,9,,9,1500_1800,0.002,0.002,0.002,1.804,20.0,1.0,0.0,0.0,99999.0,0.0,0.0,0.355,9.0,0.0,1.169,1.195,0.0,0.0,20.0,17.0,0.498,1.0,20.0,17.0,0.001,0.0,0.001,0.0,0.0,0.0,"LINESTRING (-112.462456 33.725966, -112.466121 33.717796)",0.0,0.0,0.0,0.0,0.0,0.002,,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200985AB,qvdf,202924,202831,,,-1,0,-1,-1,4,,4,1500_1800,409.241,0.038,409.241,0.79,37.611,0.94,0.273,0.29,500.0,0.0,0.047,0.355,1.0,145.22,1.169,1.195,0.144,0.0,40.0,34.0,0.498,1.0,37.611,31.73,202.627,5.387,202.627,5.387,0.322,0.0,"LINESTRING (-112.461529 33.711342, -112.461529 33.718526)",409.2,0.0,0.0,0.0,0.0,409.241,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.897,39.587,39.277,38.968,38.658,38.348,38.038,37.729,35.742,38.284,38.928,39.571,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,409.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
200985BA,qvdf,202831,202924,,,-1,0,-1,-1,4,,4,1500_1800,397.925,0.038,397.925,0.788,37.716,0.943,0.265,0.282,500.0,0.0,0.045,0.355,1.0,141.204,1.169,1.195,0.137,0.0,40.0,34.0,0.498,1.0,37.716,31.829,197.025,5.224,197.025,5.224,0.298,0.0,"LINESTRING (-112.464735 33.718526, -112.464735 33.711342)",397.9,0.0,0.0,0.0,0.0,397.925,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.901,39.606,39.31,39.015,38.719,38.423,38.128,37.832,35.846,38.365,38.978,39.591,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,397.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,period-based
